"count","ptCnt","ptid","List","TrialNum","CueDirection","SentenceDirection","StimulusType","Accuracy","MoveTime","LiftOffLatency","SentDur","ItemNumber","SentenceStimulus","liftOffDiff","Compatibilidad",Grupo Lift Off,Grupo Lift Off Diff,Grupo MoveTime
4198,0,453,1,38,1,0,0,1,344,2537,1746,12,"Tiana devoted her time to you",791,0,Grupo B,Grupo B,Grupo B
4205,0,453,1,45,1,1,0,1,352,2827,1270,38,"You paid Amanda tribute",1557,1,Grupo B,Grupo B,Grupo B
4208,0,453,1,48,1,1,0,1,365,2624,2034,35,"You transferred responsibility to Anna",590,1,Grupo B,Grupo B,Grupo B
4211,0,453,1,51,0,1,0,1,330,4285,1364,29,"You rolled Mike the marble",2921,0,Grupo B,Grupo B,Grupo B
4212,0,453,1,52,0,0,0,1,431,2314,1396,6,"Christine bought you ice cream",918,1,Grupo B,Grupo B,Grupo B
4216,0,453,1,56,1,1,0,1,336,2444,1371,32,"You sold the land to Mike",1073,1,Grupo B,Grupo B,Grupo B
4222,0,453,1,62,0,0,0,1,1119,2635,1875,5,"Kelly dispensed the rations to you",760,1,Grupo B,Grupo B,Grupo B
4229,0,453,1,69,1,0,0,1,186,1930,1369,14,"Jenni sang you a song",561,0,Grupo B,Grupo B,Grupo B
4233,0,453,1,73,1,1,0,1,274,2122,1856,33,"You transmitted the orders to Sara",266,1,Grupo B,Grupo B,Grupo B
4239,0,453,1,79,1,0,0,1,297,2052,1022,19,"He taught you a lesson",1030,0,Grupo B,Grupo B,Grupo B
4244,0,454,4,4,1,1,0,1,480,2228,1321,24,"You drove the car to Amber",907,1,Grupo A,Grupo A,Grupo A
4250,0,454,4,10,0,1,0,1,378,1832,1126,39,"You taught him a lesson",706,0,Grupo A,Grupo A,Grupo A
4254,0,454,4,14,0,1,0,1,720,2054,1390,34,"You sang Jenni a song",664,0,Grupo A,Grupo A,Grupo A
4256,0,454,4,16,0,0,0,1,385,2650,1647,16,"Dan confessed his secret to you",1003,1,Grupo A,Grupo A,Grupo A
4258,0,454,4,18,1,1,0,1,472,2899,1483,23,"You kicked the football to Jack",1416,1,Grupo A,Grupo A,Grupo A
4260,0,454,4,20,0,0,0,1,1003,2468,1874,13,"Sara transmitted the orders to you",594,1,Grupo A,Grupo A,Grupo A
4261,0,454,4,21,1,0,0,1,290,2007,1579,5,"Katie handed the puppy to you",428,0,Grupo A,Grupo A,Grupo A
4266,0,454,4,26,0,0,0,1,250,2510,2138,15,"Anna transferred responsibility to you",372,1,Grupo A,Grupo A,Grupo A
4267,0,454,4,27,1,0,0,1,314,1757,1693,4,"Jeff entrusted the key to you",64,0,Grupo A,Grupo A,Grupo A
4268,0,454,4,28,0,0,0,1,249,1995,1724,17,"You received the complaint from Ian",271,1,Grupo A,Grupo A,Grupo A
4276,0,454,4,36,1,0,0,1,300,2251,1684,2,"Vincent donated money to you",567,0,Grupo A,Grupo A,Grupo A
4277,0,454,4,37,1,0,0,1,370,1492,1233,6,"Diane threw you the pen",259,0,Grupo A,Grupo A,Grupo A
4279,0,454,4,39,1,1,0,1,288,1630,1439,26,"You bought Christine ice cream",191,1,Grupo A,Grupo A,Grupo A
4280,0,454,4,40,1,0,0,1,249,1621,1523,7,"Joe kicked you the soccer ball",98,0,Grupo A,Grupo A,Grupo A
4282,0,454,4,42,0,1,0,1,309,1931,1307,38,"You blew your sister a kiss",624,0,Grupo A,Grupo A,Grupo A
4287,0,454,4,47,0,0,0,1,319,3014,2184,14,"The policeman radioed the message to you",830,1,Grupo A,Grupo A,Grupo A
4292,0,454,4,52,0,0,0,1,267,1795,1371,20,"Your family sent you regards",424,1,Grupo A,Grupo A,Grupo A
4298,0,454,4,58,1,0,0,1,253,1830,1473,10,"Your dad poured you some water",357,0,Grupo A,Grupo A,Grupo A
4299,0,454,4,59,0,0,0,1,257,1476,1002,11,"Heather slipped you a note",474,1,Grupo A,Grupo A,Grupo A
4301,0,454,4,61,0,1,0,1,308,1996,1639,33,"You dedicated the song to John",357,0,Grupo A,Grupo A,Grupo A
4304,0,454,4,64,1,1,0,1,278,1985,1293,29,"You hit Paul the baseball",692,1,Grupo A,Grupo A,Grupo A
4308,0,454,4,68,1,1,0,1,315,2036,1681,21,"You delivered the Pizza to Andy",355,1,Grupo A,Grupo A,Grupo A
4309,0,454,4,69,0,1,0,1,315,1917,1635,35,"You gave Jesse another chance",282,0,Grupo A,Grupo A,Grupo A
4310,0,454,4,70,0,0,0,1,186,1533,1277,19,"Liz told you the story",256,1,Grupo A,Grupo A,Grupo A
4316,0,454,4,76,1,1,0,1,261,1829,1511,28,"You handed Courtney the notebook",318,1,Grupo A,Grupo A,Grupo A
4317,0,454,4,77,0,1,0,1,326,2383,1647,32,"You devoted your time to Tiana",736,0,Grupo A,Grupo A,Grupo A
4318,0,454,4,78,0,1,0,1,244,2874,1579,37,"You offered Chris some writing tips",1295,0,Grupo A,Grupo A,Grupo A
4319,0,454,4,79,0,0,0,1,330,2405,1501,12,"Mike sold the land to you",904,1,Grupo A,Grupo A,Grupo A
4324,0,455,3,4,1,0,0,1,299,1618,1277,19,"Liz told you the story",341,0,Grupo A,Grupo A,Grupo B
4325,0,455,3,5,1,1,0,1,267,2305,1635,35,"You gave Jesse another chance",670,1,Grupo A,Grupo A,Grupo B
4326,0,455,3,6,1,1,0,1,324,2139,1307,38,"You blew your sister a kiss",832,1,Grupo A,Grupo A,Grupo B
4330,0,455,3,10,0,0,0,1,513,2251,1523,7,"Joe kicked you the soccer ball",728,1,Grupo A,Grupo A,Grupo B
4336,0,455,3,16,0,1,0,1,222,2687,1681,21,"You delivered the Pizza to Andy",1006,0,Grupo A,Grupo A,Grupo B
4337,0,455,3,17,1,0,0,1,346,1721,1304,18,"Amanda paid you tribute",417,0,Grupo A,Grupo A,Grupo B
4341,0,455,3,21,0,1,0,1,199,2521,1744,30,"You conveyed the message to Adam",777,0,Grupo A,Grupo A,Grupo B
4347,0,455,3,27,1,1,0,1,360,1922,1507,40,"You pitched Andy the idea",415,1,Grupo A,Grupo A,Grupo B
4358,0,455,3,38,1,1,0,1,357,2440,1647,32,"You devoted your time to Tiana",793,1,Grupo A,Grupo A,Grupo B
4361,0,455,3,41,1,1,0,1,341,1961,1579,37,"You offered Chris some writing tips",382,1,Grupo A,Grupo A,Grupo B
4362,0,455,3,42,0,1,0,1,202,2252,1511,28,"You handed Courtney the notebook",741,0,Grupo A,Grupo A,Grupo B
4363,0,455,3,43,1,0,0,1,346,2534,2184,14,"The policeman radioed the message to you",350,0,Grupo A,Grupo A,Grupo B
4364,0,455,3,44,0,1,0,1,240,2737,1746,25,"You dispensed the rations to Kelly",991,0,Grupo A,Grupo A,Grupo B
4366,0,455,3,46,0,0,0,1,424,2158,1693,4,"Jeff entrusted the key to you",465,1,Grupo A,Grupo A,Grupo B
4367,0,455,3,47,0,1,0,1,146,2082,1293,29,"You hit Paul the baseball",789,0,Grupo A,Grupo A,Grupo B
4372,0,455,3,52,1,0,0,1,433,1916,1647,16,"Dan confessed his secret to you",269,0,Grupo A,Grupo A,Grupo B
4373,0,455,3,53,1,1,0,1,739,2099,1390,34,"You sang Jenni a song",709,1,Grupo A,Grupo A,Grupo B
4374,0,455,3,54,0,0,0,1,148,1844,1623,8,"Shawn shot you the rubber band",221,1,Grupo A,Grupo A,Grupo B
4375,0,455,3,55,1,0,0,1,1416,2449,1874,13,"Sara transmitted the orders to you",575,0,Grupo A,Grupo A,Grupo B
4379,0,455,3,59,1,0,0,1,367,1732,1371,20,"Your family sent you regards",361,0,Grupo A,Grupo A,Grupo B
4386,0,455,3,66,1,1,0,1,302,1756,1796,36,"You lavished Steve with praise",-40,1,Grupo A,Grupo A,Grupo B
4387,0,455,3,67,1,0,0,1,261,2275,1501,12,"Mike sold the land to you",774,0,Grupo A,Grupo A,Grupo B
4391,0,455,3,71,1,0,0,1,344,1967,1724,17,"You received the complaint from Ian",243,0,Grupo A,Grupo A,Grupo B
4400,0,455,3,80,0,1,0,1,60,2658,2109,27,"You slid Sally the cafeteria tray",549,0,Grupo A,Grupo A,Grupo B
4403,0,456,2,3,0,1,0,1,355,3104,1182,31,"You slipped Heather a note",1922,0,Grupo B,Grupo B,Grupo B
4414,0,456,2,14,0,1,0,1,321,3997,2034,35,"You transferred responsibility to Anna",1963,0,Grupo B,Grupo B,Grupo B
4415,0,456,2,15,0,0,0,1,427,3196,1472,20,"Andy pitched you the idea",1724,1,Grupo B,Grupo B,Grupo B
4416,0,456,2,16,1,1,0,1,326,3505,1422,23,"You dealt the cards to Mark",2083,1,Grupo B,Grupo B,Grupo B
4419,0,456,2,19,1,0,0,1,382,4647,1396,6,"Christine bought you ice cream",3251,0,Grupo B,Grupo B,Grupo B
4420,0,456,2,20,1,1,0,1,311,4792,1427,30,"You poured your dad some water",3365,1,Grupo B,Grupo B,Grupo B
4426,0,456,2,26,0,0,0,1,389,2743,1369,14,"Jenni sang you a song",1374,1,Grupo B,Grupo B,Grupo B
4427,0,456,2,27,0,1,0,1,375,3809,1407,40,"You sent your family regards",2402,0,Grupo B,Grupo B,Grupo B
4433,0,456,2,33,1,0,0,1,427,3623,1704,10,"Adam conveyed the message to you",1919,0,Grupo B,Grupo B,Grupo B
4435,0,456,2,35,0,0,0,1,367,4221,1696,13,"John dedicated the song to you",2525,1,Grupo B,Grupo B,Grupo B
4437,0,456,2,37,0,0,0,1,384,4756,1805,11,"Art bestowed the honor upon you",2951,1,Grupo B,Grupo B,Grupo B
4444,0,456,2,44,0,1,0,1,391,4008,1856,33,"You transmitted the orders to Sara",2152,0,Grupo B,Grupo B,Grupo B
4447,0,456,2,47,1,1,0,1,295,4464,1645,27,"You kicked Joe the soccer ball",2819,1,Grupo B,Grupo B,Grupo B
4449,0,456,2,49,1,0,0,1,253,3140,1534,2,"Helen awarded a medal to you",1606,0,Grupo B,Grupo B,Grupo B
4450,0,456,2,50,1,1,0,1,208,4482,1634,24,"You entrusted the key to Jeff",2848,1,Grupo B,Grupo B,Grupo B
4459,0,456,2,59,1,0,0,1,353,3651,1875,5,"Kelly dispensed the rations to you",1776,0,Grupo B,Grupo B,Grupo B
4461,0,456,2,61,0,0,0,1,419,4078,1746,12,"Tiana devoted her time to you",2332,1,Grupo B,Grupo B,Grupo B
4465,0,456,2,65,1,1,0,1,304,3724,1364,29,"You rolled Mike the marble",2360,1,Grupo B,Grupo B,Grupo B
4481,1,457,1,1,1,1,0,1,208,3454,1724,37,"Ian received the complaint from you",1730,1,Grupo A,Grupo A,Grupo A
4483,0,457,1,3,1,0,0,1,201,2094,1369,14,"Jenni sang you a song",725,0,Grupo A,Grupo A,Grupo A
4485,0,457,1,5,0,0,0,1,269,1952,1559,8,"Courtney handed you the notebook",393,1,Grupo A,Grupo A,Grupo A
4491,0,457,1,11,0,1,0,1,267,2273,1634,24,"You entrusted the key to Jeff",639,0,Grupo A,Grupo A,Grupo A
4494,0,457,1,14,0,0,0,1,266,2436,1503,1,"Andy delivered the pizza to you",933,1,Grupo A,Grupo A,Grupo A
4497,0,457,1,17,1,1,0,1,257,1870,1600,36,"You confessed your secret to Dan",270,1,Grupo A,Grupo A,Grupo A
4498,0,457,1,18,1,1,0,1,220,2128,2065,34,"You radioed the message to the policeman",63,1,Grupo A,Grupo A,Grupo A
4499,0,457,1,19,0,1,0,1,289,1879,1567,25,"You handed the puppy to Katie",312,0,Grupo A,Grupo A,Grupo A
4501,0,457,1,21,0,1,0,1,226,1896,1186,26,"You threw Diane the pen",710,0,Grupo A,Grupo A,Grupo A
4505,0,457,1,25,1,1,0,1,199,2110,1856,33,"You transmitted the orders to Sara",254,1,Grupo A,Grupo A,Grupo A
4506,0,457,1,26,0,0,0,1,176,2156,1875,5,"Kelly dispensed the rations to you",281,1,Grupo A,Grupo A,Grupo A
4509,0,457,1,29,1,0,0,1,247,1878,1696,13,"John dedicated the song to you",182,0,Grupo A,Grupo A,Grupo A
4510,0,457,1,30,0,0,0,1,297,1804,1489,3,"Jack kicked the football to you",315,1,Grupo A,Grupo A,Grupo A
4511,0,457,1,31,1,0,0,1,307,1479,1022,19,"He taught you a lesson",457,0,Grupo A,Grupo A,Grupo A
4515,0,457,1,35,0,0,0,1,267,4281,1926,7,"Sally slid you the cafeteria tray",2355,1,Grupo A,Grupo A,Grupo A
4519,0,457,1,39,1,0,0,1,225,4698,1805,11,"Art bestowed the honor upon you",2893,0,Grupo A,Grupo A,Grupo A
4521,0,457,1,41,1,0,0,1,264,2618,1390,18,"Your sister blew you a kiss",1228,0,Grupo A,Grupo A,Grupo A
4522,0,457,1,42,1,1,0,1,225,1730,1371,32,"You sold the land to Mike",359,1,Grupo A,Grupo A,Grupo A
4525,0,457,1,45,1,0,0,1,215,1763,1472,20,"Andy pitched you the idea",291,0,Grupo A,Grupo A,Grupo A
4526,0,457,1,46,0,1,0,1,200,2362,1645,27,"You kicked Joe the soccer ball",717,0,Grupo A,Grupo A,Grupo A
4528,0,457,1,48,1,1,0,1,202,1766,1310,39,"You told Liz the story",456,1,Grupo A,Grupo A,Grupo A
4529,0,457,1,49,1,1,0,1,221,1757,1270,38,"You paid Amanda tribute",487,1,Grupo A,Grupo A,Grupo A
4530,0,457,1,50,1,0,0,1,269,2293,1733,16,"Steve lavished you with praise",560,0,Grupo A,Grupo A,Grupo A
4531,0,457,1,51,0,0,0,1,264,2221,1704,10,"Adam conveyed the message to you",517,1,Grupo A,Grupo A,Grupo A
4534,0,457,1,54,0,1,0,1,261,1915,1427,30,"You poured your dad some water",488,0,Grupo A,Grupo A,Grupo A
4538,0,457,1,58,1,1,0,1,269,2157,2034,35,"You transferred responsibility to Anna",123,1,Grupo A,Grupo A,Grupo A
4540,0,457,1,60,1,1,0,1,211,1993,1407,40,"You sent your family regards",586,1,Grupo A,Grupo A,Grupo A
4544,0,457,1,64,1,0,0,1,214,2180,1746,12,"Tiana devoted her time to you",434,0,Grupo A,Grupo A,Grupo A
4554,0,457,1,74,1,0,0,1,354,1971,1508,17,"Chris offered you some writing tips",463,0,Grupo A,Grupo A,Grupo A
4555,0,457,1,75,1,0,0,1,264,2006,1698,15,"Jesse gave you another chance",308,0,Grupo A,Grupo A,Grupo A
4557,0,457,1,77,0,1,0,1,318,1927,1637,22,"You donated money to Vincent",290,0,Grupo A,Grupo A,Grupo A
4558,0,457,1,78,0,0,0,1,253,1456,1396,6,"Christine bought you ice cream",60,1,Grupo A,Grupo A,Grupo A
4561,1,458,2,1,0,1,0,1,386,2027,1724,37,"Ian received the complaint from you",303,0,Grupo A,Grupo A,Grupo A
4565,0,458,2,5,1,1,0,1,264,2730,1634,24,"You entrusted the key to Jeff",1096,1,Grupo A,Grupo A,Grupo A
4566,0,458,2,6,1,0,0,1,246,1800,1534,2,"Helen awarded a medal to you",266,0,Grupo A,Grupo A,Grupo A
4567,0,458,2,7,1,1,0,1,244,1669,1427,30,"You poured your dad some water",242,1,Grupo A,Grupo A,Grupo A
4575,0,458,2,15,0,1,0,1,314,1443,1310,39,"You told Liz the story",133,0,Grupo A,Grupo A,Grupo A
4576,0,458,2,16,0,1,0,1,335,2306,2034,35,"You transferred responsibility to Anna",272,0,Grupo A,Grupo A,Grupo A
4577,0,458,2,17,1,0,0,1,276,1745,1433,4,"Amber drove the car to you",312,0,Grupo A,Grupo A,Grupo A
4579,0,458,2,19,1,1,0,1,314,1730,1620,28,"You shot Shawn the rubber band",110,1,Grupo A,Grupo A,Grupo A
4581,0,458,2,21,1,0,0,1,339,1991,1559,8,"Courtney handed you the notebook",432,0,Grupo A,Grupo A,Grupo A
4582,0,458,2,22,0,1,0,1,317,1872,1600,36,"You confessed your secret to Dan",272,0,Grupo A,Grupo A,Grupo A
4587,0,458,2,27,0,0,0,1,343,1842,1390,18,"Your sister blew you a kiss",452,1,Grupo A,Grupo A,Grupo A
4589,0,458,2,29,0,0,0,1,305,1823,1508,17,"Chris offered you some writing tips",315,1,Grupo A,Grupo A,Grupo A
4591,0,458,2,31,1,1,0,1,345,1815,1567,25,"You handed the puppy to Katie",248,1,Grupo A,Grupo A,Grupo A
4592,0,458,2,32,1,0,0,1,342,2409,1875,5,"Kelly dispensed the rations to you",534,0,Grupo A,Grupo A,Grupo A
4594,0,458,2,34,0,0,0,1,360,1292,1022,19,"He taught you a lesson",270,1,Grupo A,Grupo A,Grupo A
4595,0,458,2,35,0,1,0,1,384,1631,1270,38,"You paid Amanda tribute",361,0,Grupo A,Grupo A,Grupo A
4597,0,458,2,37,1,1,0,1,298,1675,1186,26,"You threw Diane the pen",489,1,Grupo A,Grupo A,Grupo A
4602,0,458,2,42,0,0,0,1,314,1582,1369,14,"Jenni sang you a song",213,1,Grupo A,Grupo A,Grupo A
4606,0,458,2,46,1,0,0,1,290,1757,1704,10,"Adam conveyed the message to you",53,0,Grupo A,Grupo A,Grupo A
4607,0,458,2,47,1,0,0,1,263,2006,1396,6,"Christine bought you ice cream",610,0,Grupo A,Grupo A,Grupo A
4608,0,458,2,48,0,0,0,1,354,2331,1472,20,"Andy pitched you the idea",859,1,Grupo A,Grupo A,Grupo A
4611,0,458,2,51,0,1,0,1,463,1621,1371,32,"You sold the land to Mike",250,0,Grupo A,Grupo A,Grupo A
4612,0,458,2,52,0,0,0,1,310,1540,1698,15,"Jesse gave you another chance",-158,1,Grupo A,Grupo A,Grupo A
4614,0,458,2,54,1,1,0,1,247,1720,1637,22,"You donated money to Vincent",83,1,Grupo A,Grupo A,Grupo A
4617,0,458,2,57,0,0,0,1,316,2013,1746,12,"Tiana devoted her time to you",267,1,Grupo A,Grupo A,Grupo A
4618,0,458,2,58,1,0,0,1,329,1668,1503,1,"Andy delivered the pizza to you",165,0,Grupo A,Grupo A,Grupo A
4620,0,458,2,60,0,1,0,1,296,2031,1856,33,"You transmitted the orders to Sara",175,0,Grupo A,Grupo A,Grupo A
4621,0,458,2,61,0,0,0,1,354,1908,1696,13,"John dedicated the song to you",212,1,Grupo A,Grupo A,Grupo A
4629,0,458,2,69,1,0,0,1,269,1954,1489,3,"Jack kicked the football to you",465,0,Grupo A,Grupo A,Grupo A
4630,0,458,2,70,0,0,0,1,298,2164,1733,16,"Steve lavished you with praise",431,1,Grupo A,Grupo A,Grupo A
4632,0,458,2,72,1,1,0,1,300,1737,1422,23,"You dealt the cards to Mark",315,1,Grupo A,Grupo A,Grupo A
4633,0,458,2,73,1,1,0,1,278,1904,1645,27,"You kicked Joe the soccer ball",259,1,Grupo A,Grupo A,Grupo A
4635,0,458,2,75,0,1,0,1,342,2251,2065,34,"You radioed the message to the policeman",186,0,Grupo A,Grupo A,Grupo A
4639,0,458,2,79,0,1,0,1,271,1819,1407,40,"You sent your family regards",412,0,Grupo A,Grupo A,Grupo A
4643,0,459,3,3,0,0,0,1,400,1888,1460,3,"Mark dealt the cards to you",428,1,Grupo B,Grupo B,Grupo A
4644,0,459,3,4,0,0,0,1,219,2809,1579,5,"Katie handed the puppy to you",1230,1,Grupo B,Grupo B,Grupo A
4645,0,459,3,5,1,1,0,1,267,3507,1307,38,"You blew your sister a kiss",2200,1,Grupo B,Grupo B,Grupo A
4646,0,459,3,6,0,1,0,1,350,3259,1511,28,"You handed Courtney the notebook",1748,0,Grupo B,Grupo B,Grupo A
4651,0,459,3,11,1,1,0,1,387,1931,1635,35,"You gave Jesse another chance",296,1,Grupo B,Grupo B,Grupo A
4655,0,459,3,15,1,0,0,1,397,2405,1724,17,"You received the complaint from Ian",681,0,Grupo B,Grupo B,Grupo A
4657,0,459,3,17,0,1,0,1,335,3245,2109,27,"You slid Sally the cafeteria tray",1136,0,Grupo B,Grupo B,Grupo A
4658,0,459,3,18,1,0,0,1,530,2029,1647,16,"Dan confessed his secret to you",382,0,Grupo B,Grupo B,Grupo A
4659,0,459,3,19,1,0,0,1,399,1902,1371,20,"Your family sent you regards",531,0,Grupo B,Grupo B,Grupo A
4660,0,459,3,20,1,1,0,1,389,1906,1579,37,"You offered Chris some writing tips",327,1,Grupo B,Grupo B,Grupo A
4662,0,459,3,22,1,1,0,1,305,2260,1647,32,"You devoted your time to Tiana",613,1,Grupo B,Grupo B,Grupo A
4665,0,459,3,25,0,1,0,1,292,2044,1681,21,"You delivered the Pizza to Andy",363,0,Grupo B,Grupo B,Grupo A
4667,0,459,3,27,1,0,0,1,350,1610,1277,19,"Liz told you the story",333,0,Grupo B,Grupo B,Grupo A
4677,0,459,3,37,1,1,0,1,344,2025,1390,34,"You sang Jenni a song",635,1,Grupo B,Grupo B,Grupo A
4678,0,459,3,38,0,1,0,1,331,1900,1483,23,"You kicked the football to Jack",417,0,Grupo B,Grupo B,Grupo A
4687,0,459,3,47,0,1,0,1,250,2364,1439,26,"You bought Christine ice cream",925,0,Grupo B,Grupo B,Grupo A
4688,0,459,3,48,0,0,0,1,344,2229,1684,2,"Vincent donated money to you",545,1,Grupo B,Grupo B,Grupo A
4689,0,459,3,49,0,0,0,1,301,2882,1646,1,"Alex forked over the cash to you",1236,1,Grupo B,Grupo B,Grupo A
4690,0,459,3,50,0,0,0,1,335,2201,1347,9,"Mike rolled you the marble",854,1,Grupo B,Grupo B,Grupo A
4691,0,459,3,51,0,0,0,1,341,2116,1523,7,"Joe kicked you the soccer ball",593,1,Grupo B,Grupo B,Grupo A
4693,0,459,3,53,0,0,0,1,308,2505,1233,6,"Diane threw you the pen",1272,1,Grupo B,Grupo B,Grupo A
4696,0,459,3,56,1,0,0,1,404,1903,1304,18,"Amanda paid you tribute",599,0,Grupo B,Grupo B,Grupo A
4700,0,459,3,60,0,1,0,1,384,2243,1321,24,"You drove the car to Amber",922,0,Grupo B,Grupo B,Grupo A
4701,0,459,3,61,0,0,0,1,289,2185,1473,10,"Your dad poured you some water",712,1,Grupo B,Grupo B,Grupo A
4710,0,459,3,70,1,0,0,1,441,3239,2184,14,"The policeman radioed the message to you",1055,0,Grupo B,Grupo B,Grupo A
4712,0,459,3,72,1,0,0,1,357,2992,2138,15,"Anna transferred responsibility to you",854,0,Grupo B,Grupo B,Grupo A
4716,0,459,3,76,0,1,0,1,312,2561,1293,29,"You hit Paul the baseball",1268,0,Grupo B,Grupo B,Grupo A
4717,0,459,3,77,1,0,0,1,331,3160,1874,13,"Sara transmitted the orders to you",1286,0,Grupo B,Grupo B,Grupo A
4718,0,459,3,78,1,1,0,1,347,2131,1639,33,"You dedicated the song to John",492,1,Grupo B,Grupo B,Grupo A
4719,0,459,3,79,1,1,0,1,312,1614,1126,39,"You taught him a lesson",488,1,Grupo B,Grupo B,Grupo A
4723,0,460,4,3,1,0,0,1,221,2954,1684,2,"Vincent donated money to you",1270,0,Grupo B,Grupo B,Grupo A
4726,0,460,4,6,0,0,0,1,336,1642,1371,20,"Your family sent you regards",271,1,Grupo B,Grupo B,Grupo A
4728,0,460,4,8,0,1,0,1,271,1887,1639,33,"You dedicated the song to John",248,0,Grupo B,Grupo B,Grupo A
4729,0,460,4,9,0,0,0,1,276,2281,1874,13,"Sara transmitted the orders to you",407,1,Grupo B,Grupo B,Grupo A
4730,0,460,4,10,0,1,0,1,266,1778,1390,34,"You sang Jenni a song",388,0,Grupo B,Grupo B,Grupo A
4734,0,460,4,14,0,0,0,1,191,2919,1304,18,"Amanda paid you tribute",1615,1,Grupo B,Grupo B,Grupo A
4735,0,460,4,15,1,0,0,1,229,2109,1693,4,"Jeff entrusted the key to you",416,0,Grupo B,Grupo B,Grupo A
4739,0,460,4,19,0,0,0,1,242,1838,1501,12,"Mike sold the land to you",337,1,Grupo B,Grupo B,Grupo A
4742,0,460,4,22,0,1,0,1,274,1847,1647,32,"You devoted your time to Tiana",200,0,Grupo B,Grupo B,Grupo A
4743,0,460,4,23,1,1,0,1,219,2366,1746,25,"You dispensed the rations to Kelly",620,1,Grupo B,Grupo B,Grupo A
4748,0,460,4,28,1,1,0,1,236,2657,1485,22,"You awarded a medal to Helen",1172,1,Grupo B,Grupo B,Grupo A
4749,0,460,4,29,0,0,0,1,269,2393,2138,15,"Anna transferred responsibility to you",255,1,Grupo B,Grupo B,Grupo A
4751,0,460,4,31,1,1,0,1,257,1702,1439,26,"You bought Christine ice cream",263,1,Grupo B,Grupo B,Grupo A
4757,0,460,4,37,1,1,0,1,227,2012,1511,28,"You handed Courtney the notebook",501,1,Grupo B,Grupo B,Grupo A
4759,0,460,4,39,1,0,0,1,240,1826,1347,9,"Mike rolled you the marble",479,0,Grupo B,Grupo B,Grupo A
4761,0,460,4,41,1,1,0,1,203,3910,1321,24,"You drove the car to Amber",2589,1,Grupo B,Grupo B,Grupo A
4762,0,460,4,42,0,1,0,1,217,2273,1579,37,"You offered Chris some writing tips",694,0,Grupo B,Grupo B,Grupo A
4765,0,460,4,45,0,1,0,1,284,2002,1635,35,"You gave Jesse another chance",367,0,Grupo B,Grupo B,Grupo A
4770,0,460,4,50,0,0,0,1,350,2173,1647,16,"Dan confessed his secret to you",526,1,Grupo B,Grupo B,Grupo A
4775,0,460,4,55,1,0,0,1,331,2255,1579,5,"Katie handed the puppy to you",676,0,Grupo B,Grupo B,Grupo A
4779,0,460,4,59,1,1,0,1,244,4078,1744,30,"You conveyed the message to Adam",2334,1,Grupo B,Grupo B,Grupo A
4782,0,460,4,62,0,0,0,1,264,1600,1277,19,"Liz told you the story",323,1,Grupo B,Grupo B,Grupo A
4793,0,460,4,73,0,1,0,1,291,4141,1126,39,"You taught him a lesson",3015,0,Grupo B,Grupo B,Grupo A
4796,0,460,4,76,1,1,0,1,297,1940,1681,21,"You delivered the Pizza to Andy",259,1,Grupo B,Grupo B,Grupo A
4799,0,460,4,79,0,0,0,1,289,2341,1724,17,"You received the complaint from Ian",617,1,Grupo B,Grupo B,Grupo A
